Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
XNR_RS00050,-0.005575113419240793,-0.004847655231698894,0.027357965113063033,0.021678278764605496,0.007640879275151222,0.00694537594169208,0.0041607333830614955,-0.01917627682566138,-0.010944923798024354,-0.02205609308996949,0.01290943649811514,-0.031103819829389246,-0.003952496843487725,-0.0025537887910880947,0.032959101502775215,-0.008784163375962675,0.0020893841860940066,-0.027461161086687003,0.0004950119632679566,-0.004520092850637555,-0.024381541946627783,-0.01481964854584348,-0.007263123142933363,-0.001493901099571331,-0.004400284642020733,-0.028584136054240376,0.01554180661237859,0.0013266952721982617,-0.012231465168674694,-0.001361978081723128
XNR_RS00055,-0.001867414986977707,-0.0014572698211140895,-0.0012384798579414434,0.0030371237739836676,0.006505946644002137,-0.002919748404012673,0.001510810823386519,-0.0015637581109277194,-0.008749873125118145,0.0035046728278574947,-0.0030812311609822816,-0.00045522277640883444,-0.0008867887246070431,-0.00025628988829568396,0.0007538083424707674,0.002597219521386129,-0.003347592240036091,-0.0026081848712584486,0.003920697476223149,0.004057027717808191,0.0006210800237531673,5.496526692936044e-05,-0.0027820706810673707,-0.003726509905347855,0.0013305036010314705,0.012672632301866209,-0.0027588263012760118,-0.001219211578633558,-0.0007150243370754724,0.002394426516962724
XNR_RS00060,-0.005709237501428036,-0.008730003543244306,0.0029936733928839897,-0.0022075135661077305,-0.00527066161249992,0.003964768732265473,0.023670253206445398,-0.0008111820449438091,-0.01220612806584606,0.021889526462987075,0.01418056842287958,0.061638463615716954,-0.0076043870398380484,0.004727114221696898,-0.01725192440783964,0.022632627770012216,0.01503511941647063,-0.017584387200907846,-0.0024128460272869285,-0.01910547107917431,-0.0020148513162175042,-0.000269308617039454,-0.0053891069865216025,0.002088650549536978,-0.0022486375050006506,-0.0016957527679455073,0.004263585995488671,0.023583130159254305,-0.012217054238208156,-0.0011613250750194472
XNR_RS00065,0.0024853851909622682,-0.005660584336902505,0.01211019506681322,0.002269195572921183,0.006293856047925627,0.003701321910911306,0.027244958269461102,0.0005828909676064565,-0.013382606508442134,0.011139738834790707,0.010248748075752299,0.058155381515586066,-0.006476461383215136,0.0050317258981004455,-0.016630724485076784,0.030533616894169717,0.009608065764347317,-0.0133689844975743,0.006664720200951432,-0.03492101732204595,-0.00377176480573241,-0.004252871392746532,0.00015122088155606364,-0.00472321636491952,0.000498760228455082,0.007731335508343166,0.011890668110862495,0.02485134036920722,-0.020681767222815322,0.0028637491005541627
XNR_RS00070,-0.001867414986977707,-0.0014572698211140895,-0.0012384798579414434,0.0030371237739836676,0.006505946644002137,-0.002919748404012673,0.001510810823386519,-0.0015637581109277194,-0.008749873125118145,0.0035046728278574947,-0.0030812311609822816,-0.00045522277640883444,-0.0008867887246070431,-0.00025628988829568396,0.0007538083424707674,0.002597219521386129,-0.003347592240036091,-0.0026081848712584486,0.003920697476223149,0.004057027717808191,0.0006210800237531673,5.496526692936044e-05,-0.0027820706810673707,-0.003726509905347855,0.0013305036010314705,0.012672632301866209,-0.0027588263012760118,-0.001219211578633558,-0.0007150243370754724,0.002394426516962724
XNR_RS00075,-0.00316639766577455,0.0007590030057692852,-0.028605941355783395,-0.018144325242956668,-0.0011356672488794064,0.00795539975515116,0.032536462916834194,0.017462046159661786,0.005612412859375089,0.023027619629703365,0.005699157527547839,0.07278321201599929,0.013439570013975534,-0.0070677645000786415,-0.0018908184601390402,0.00771046049284347,0.010697148508790874,0.002566845274953407,0.013421839684136978,-0.007695817629271648,-0.016114699238886223,0.007115145185649997,-7.465534877415417e-05,-0.0057186899796086476,-0.0015331047937167785,0.016106058931036074,-0.01609967853276945,0.012352426100254587,0.007167700054709384,-0.013497216631544535
XNR_RS00080,0.0012836908697868843,-0.00224898223788424,-0.032940296417417386,-0.021127295198570883,0.010380473290618999,0.004896006919442449,0.04015422085935792,0.005616801989690559,0.00014749094252464976,0.006181892491141845,0.005297347766770543,0.06729069414808492,0.00868428270016531,-0.008885232168951871,0.0052886708318708574,0.0068056838875828205,0.016072552556446473,0.004381748726360396,0.020481187102096197,-0.006916405613093697,-0.006305826701595519,8.105474795644999e-05,-0.0028282927962409005,-0.0023536071629415346,0.00552193181762407,0.0051063512308884475,-0.00454307820435244,0.019589953403998515,0.0013024339129831903,-0.015469798157538723
XNR_RS00085,0.00014976222277150391,-0.0033181624761502355,-0.019374863349999282,-0.016933342689115907,-0.004766334833978159,0.003258316806271934,0.04499914749759541,0.00544621774109831,-0.007994044488265276,0.011210321386473774,-0.0030240572875471572,0.0723747841835602,0.007748121745443311,-0.01280682658995169,0.014903956621462117,0.009053532459666315,0.008992376617674205,-0.008834928870383082,0.010048979591029293,-0.007548302753420808,-0.007898495261503437,0.0011072587007761529,-0.004319144179549742,-0.005256072856721337,0.011126387044670331,-0.001494317255649127,-0.008497162523803767,0.021707964786227288,-0.0035128802940189436,-0.004915985041399666
XNR_RS00090,0.00011035096062748562,-0.005351062689420596,-0.016163822227297175,-0.021659833382216734,0.0081500575297769,0.005761282128973123,0.03943856737050496,-0.005997985035226058,-0.009067182639788021,0.01654959854840212,0.012621716748482632,0.07253504324697926,0.00519722482744639,-0.015958375224708818,0.02098449404781433,0.004521758249959565,0.010785009680662743,-0.003997319325280402,0.01658478017311589,-0.000117319110374306,-0.0041667017401955005,0.006008803112692033,-0.01422071986533948,0.003807378402451791,0.0013590377678221529,0.0041429202748742,-0.013901759186566774,0.019099407914238035,0.0076838456990420915,-0.003459904838433558
XNR_RS31480,0.0013108082532172266,0.0016540546963356596,-0.02279823520358925,-0.015393650483488737,-0.0059328055507928785,0.0032248526778862765,0.039095602794513094,0.004466204355184678,-0.009944761164773224,0.013814482439943262,-0.003521163297189223,0.0737432688459521,0.011569831079542705,-0.006493528704954181,0.01661356800821041,0.007223241754731253,0.011116972571737821,-0.0011516298247662897,0.01651419140520168,0.0021517913133847475,-0.009053096216499475,0.0004494343978810986,-0.005308396294024565,-0.004952015022742537,0.01096505695321723,0.004138024380124957,-0.0034206228373977283,0.01965684910672552,0.008856464913918654,-0.005754309924999973
XNR_RS00100,0.0009760741663559744,0.0018056843150848886,-0.018339333332419765,-0.016362839377732637,0.0052362755404843616,0.002418720059232791,0.030102440125977785,0.0007379198210197883,-0.011659433646647921,0.015376948720212365,-0.00950646471923651,0.06302319959638426,0.02536817483225833,-0.0050861205061154945,0.011582226770730125,0.009964482665477201,0.0021007761322303586,0.003407367326617315,0.013461937732177045,-1.6344142483521e-05,-0.01516148029728874,-0.0006965214720399941,-0.0007572976113315298,-0.0039656057453501155,0.008280388604921897,0.013420494479057965,-0.0025447383003367996,0.017482320899586765,-0.002357063127075819,-0.004965154596456558
XNR_RS31485,0.004671677986005406,0.0006233757491916539,-0.02385348066741622,-0.005051269336713452,-0.0006233168637445294,0.0037456267296411445,0.03555403273755162,0.004159225710818373,-0.012188279597281249,0.013527641939357632,-0.005122437588277259,0.07295976904042194,0.017687441521364436,-0.007009669545774619,-0.003581296003953671,0.00852820617579495,0.0037950913454226744,0.010168760607236267,0.006392078796763053,0.0055567059806584515,-0.013933546632604089,-0.007027389072830479,-0.0033323408037331985,0.005998497198314873,0.02042628353242103,0.0014542709430610907,0.003497454216509971,0.022148303512182922,0.004932341882501222,-0.005869813239895092
XNR_RS00110,0.003529253234956828,-0.0006348812313209062,-0.02571718160401092,-0.006436177453417343,-0.004056856764491155,0.0016007854277964595,0.03789418648967974,0.0016986640844093097,-0.009335555461800643,0.0114575455755399,-0.005198905744095619,0.07613638055725,0.0247704030548633,-0.004130401587901262,-0.0020428899036360236,0.006175650701776129,0.0017630338115391794,0.004322625813158313,0.012755054670915785,0.002333404942653162,-0.004208683692647845,-0.002582726459965182,-0.007086891178469839,0.0072369196773335205,0.01742775613857775,0.001243952617628751,0.0035353677962332263,0.016645621339341367,0.007530261550114721,-0.005409647084597413
XNR_RS31490,0.0018512462648909939,-0.0025407234321021726,-0.026998794858494574,-0.013482003127327303,-0.0003365333193998617,-0.0005088194398700233,0.03919631679056108,-0.0034866112300739154,-0.009702966329481118,0.01105014005567406,-0.019009464698837256,0.05922907470142636,0.010679795242889492,-0.008300230114241027,-0.002853944979178619,0.007961212826638033,0.0030685854146146226,-0.001129875230685964,0.01570152745771785,-0.005669647437395423,-0.0024005344033777142,-0.001901985545153882,-0.005347581901067113,0.005665981533866307,0.0179106374245369,0.0061539165808153695,-0.008201355080943506,0.01714654773533161,0.01027147638632283,-0.006720893528515618
XNR_RS00115,-0.002459678014248183,-0.0036220839267249324,-0.0016464014086171436,0.000524533785858271,0.0022306052419124598,-5.8247859494711995e-05,-0.0009928414501484484,0.004814732531486682,-0.010778624661406031,0.003023135200084873,-0.004067882022295892,0.0005776581070462651,0.004042882063024069,0.0037127370043811697,-0.004147891399842569,0.0007869734147151237,0.0025790215881639116,0.0020757238736213973,0.007217518298619374,0.005399865911781064,0.0014696490859656133,-0.000846330875811798,-0.005166021187905905,-0.0027670228204902227,0.004031024841827064,0.003824373513975838,-0.003215087442039629,-0.0082756719882133,0.006512163061417885,-0.001689456516842078
XNR_RS00120,-0.002171954747916579,-0.0026715678108965506,0.0007353948195335904,0.010500459215262922,0.005251792270790977,0.002439576496970967,0.0028302967908161846,0.0001596091608957879,-0.011412704791586077,0.006490155517324747,-0.005900009815039743,-0.001625893082820743,0.0017004360084699839,0.0014373210508170197,-0.00893027284562641,0.001504968379228436,-0.00067854773486422,0.003985090198711405,0.006049594966677539,-7.203421373374989e-05,0.0009649913545227732,0.000327090262502383,-0.005902677811689573,0.0007950312222118364,0.004185397591684544,-0.00042142792908697493,-0.0017923787154413087,-0.007859263563591434,-0.0010766429682337484,0.0006818007643940388
XNR_RS00125,0.0028226944619117716,0.06930628671619372,0.005967942238879625,0.009022508631420298,-0.014145185761761766,0.03135357239429244,0.009352386796612527,-0.026367155560391698,0.008865425914208368,0.0237205251502357,-0.00017481376170812426,-0.0021773652025487036,-4.3806010116571474e-05,-0.004756859153840311,-0.023722067305763074,0.008078396465006073,-0.0015416474914832759,0.007354094156009475,-0.002174680992630178,-0.015581181455544622,-0.0033024783522327835,0.008885073720305144,-0.009368248702547955,0.024310956219824792,-0.003151527307329153,-0.001677041926043239,0.01740783131454483,-0.007408990476744254,-0.011701550765394099,0.017010489842406842
XNR_RS00130,0.01667595120360437,-0.010952292933310041,-0.027162035727937614,0.004460063788888231,-0.01338069321953827,0.005325356921101552,0.011594592015116013,-0.05735325374973576,-0.00780621729305484,0.010122674432511438,-0.000767040592571534,-0.006127515601037451,0.019779922370493298,-0.00975936523976565,-0.084768428191361,0.010114392967461892,-0.0053473475670672435,-0.00155129933766422,0.013277073751706893,0.005721089517796649,0.05572250945997688,0.0024496270146829218,-0.006882348982746529,0.016618346941994676,-0.011013965385309394,-0.002522522956793766,0.06624031782038854,0.014594125189471861,-0.024789095559948123,0.004886841793949575
XNR_RS00135,0.010421059454472083,-0.01054721118096679,-0.024297732924048326,0.00037490218871182306,-0.02302318046818664,0.008646331784141485,0.013062382508385036,-0.04953390710918196,-0.012919145559798612,-0.00932707392868694,0.008764905239800329,-0.0028474299566065902,0.010494028651369397,-0.0026726352367384266,-0.07970840852907178,0.005836546437969254,-0.00459109757550741,0.0013568011745587894,0.01846743347004323,0.00018031022454078084,0.05357939730962904,-0.006765350337194141,-0.006175413387725239,0.01716528383017667,-0.012023359048911744,-0.008376194591269684,0.06788901014626687,0.017154229743860907,-0.034174001254316286,-0.0004800849750033622
XNR_RS00140,-0.0031358366375959586,-0.016015907003422356,-0.0238344304545319,0.007485662828337568,-0.015897353851250837,0.014101724366235914,0.020120823374138716,-0.048287512760692375,-0.016831510062448058,0.0027550163214580207,0.014898100944952499,-0.007375042495915127,0.012017717024979883,0.0013816378881640475,-0.08383489915367442,0.0069851717612057565,-0.004070897482655988,0.0033143578362485565,0.019582653746437407,0.008648357713952521,0.05758456405918738,-0.012452035503245891,-0.00884544037161351,0.02395283274328281,-0.01417106536931755,-0.0032084076408685335,0.06975270247262029,0.013919075121794735,-0.03840227964611949,-0.0016378593437976685
XNR_RS00145,-0.011163397176825842,-0.01150265290638076,-0.031739451852114,0.01030486683903324,-0.010855012010251745,0.007362434023382017,0.020383889942568432,-0.044313636857010896,-0.028098399411399567,0.006583481214359312,0.024471282792475423,-0.0022071310966187046,0.013928469608334498,-0.003413347375536176,-0.08574237782021658,0.0024205768422118808,-0.007453218693097919,0.0013831821621366534,0.020922255727234502,-0.0016002925510197091,0.062072510643441076,-0.001929529310683071,-0.00744511549534932,0.01985169054631388,-0.003607681570471552,0.00531124486753483,0.06553579858557235,0.01605930591838648,-0.026909324819927916,-0.0010646979184864573
XNR_RS00150,-0.004077660819395779,-0.01689027138450675,-0.030562580355655088,0.015141044803929155,-0.035054434196289744,0.010866263127351592,0.013713159473754451,-0.05976936205940558,-0.008990648620904785,-0.012388491258405588,0.023925551978482226,-0.012758783642687819,0.009896364088931003,-8.638567129652998e-05,-0.08327400557994541,0.0009351917120654223,-0.011477609442909518,0.007591416638563549,0.03346846526486942,0.008072367441917767,0.06138953769265454,-0.0018605521151885843,-0.0039014922764182185,0.01904798874644919,-0.012410470528077935,-0.009278507017198775,0.07189157544375369,0.015041952737314322,-0.0372144840251477,0.004745125396687748
XNR_RS00155,0.002689084158973175,-0.00791835767545106,0.0047101766924882325,0.011133858613765266,-0.006780958772093011,0.014391992698852489,0.0016992391147216083,-0.007898468284979334,-0.006277940516188418,0.01447483277252366,-0.00829188365373721,-0.0014806146216603522,-0.014055321520249743,-0.001736783593832205,-0.0022375223440514206,0.011091012997741755,0.0028742177416252778,0.007025236901907943,-0.0007203138559028715,0.008351748527820297,0.00406912827882806,0.0036102908393112103,-0.006861224446759336,0.004290019741174551,0.004921102784844813,-0.0035297971763345202,0.0027429460478916178,-0.014095892739800577,-0.0010441153933509356,0.0030683380234304085
XNR_RS00160,-0.0015569739795597264,-0.002134855077816495,0.00042063692020403363,7.497605498633628e-05,0.011239626917505855,-0.0014815453737252531,0.0037629929133413753,0.005125277098505979,-0.008768659984871979,-0.0030364270580831823,-0.002246407977168693,-0.007046372008269398,0.00035730759982512676,0.0008089131473385121,-0.00710241286596438,0.025410741760765895,0.0020255962932714806,0.008203997920207384,0.006617716115259323,0.006348701445613968,0.002390620016466059,0.0006599143644803591,-0.005101422856998251,0.002133343515544745,-0.005185313473754216,0.007161691378387897,7.943422534123332e-05,-0.008460781044448057,0.0020900468897705163,0.003898814194240037
XNR_RS30400,-0.007468198945002316,0.00020691396618752498,-0.0033759762648618774,-0.009661131336570612,0.005638178095117344,0.004428461520077638,0.009688409217820833,-0.023011621016955964,-0.02291709444798901,-0.004517501006139468,-0.01551119518278854,-0.0035615680941229987,-0.008405067930842615,-0.00045484988657079736,-0.012626688540143847,-0.022177562017967955,-0.011436045787664566,-0.006626252685108212,-0.032152421106188336,0.029330594085619333,0.00099122590886633,0.10162741879553011,0.0003533270492218651,-0.004419782866260796,0.0024894391824039877,-0.01791918710406667,-0.0016463554151101925,0.013199320361027899,0.012419807037919237,0.014289502924737416
XNR_RS00165,-0.0071027123736697164,-0.00597729133572119,0.00636539738560908,5.349319628641663e-05,0.0022994653302893836,0.016035722003108367,0.006504982968898509,-0.005617251455359014,-0.013753290153787338,-0.0021691642776634863,-0.014452899811201543,-0.0024965265302536576,-0.011591874506438225,0.0008636955646000369,-0.0007445035762160138,0.0018773115990970576,-0.01624812218611767,-0.003736824402132388,-0.021155168796258565,0.011330653165466425,-0.006938755374701819,0.039049239088625794,-0.002506995767654506,-0.0034626364123672725,0.008097171529605792,-0.004722625875671217,-0.005711987017465967,0.005760525157219685,0.014192581228990996,0.0065140707259988264
XNR_RS00170,-0.025894563616457006,-0.003095491480037456,0.0189865535111842,0.0018104591354872505,-0.013069910064794923,0.022577185366511213,0.007853968335686667,-0.016487591674065574,-0.007558426095612788,-0.0066560573651029365,0.005950112327941682,0.0006103909916888425,-0.018331592674506604,-0.012928269926541893,0.007824150283962618,0.05332239848606854,-0.006641210934557995,0.0072003795365255694,0.02260676470135521,-0.013915183955493172,0.0017797533016535292,0.007149707876004829,0.00784242281831816,0.015006764106118509,-0.007192625309741095,-0.005952528730544955,0.001896840371579815,-0.013502157215730446,-0.019019690758903952,0.008911054205671684
XNR_RS00175,-0.01752968062064591,-0.023285158203626876,0.014675076131027191,0.0129220611372683,-0.007735483310437437,0.026452507277233493,0.000296036686177903,-0.022542384091200594,-0.00912751591348086,-0.01456444822585514,-0.021040032399545695,-0.002630410654893434,-0.009386707540171131,-0.007001516494099248,0.021818835794787127,-0.005093220482077279,-0.0011879541059632039,-7.16158772543907e-05,0.006878871834460391,-0.0016129748624782358,-0.015322032118793138,0.0018628350413501733,0.020220081746515163,0.018801613937430562,-0.011085787202254244,-0.01533108590309724,0.0003120011007209816,-0.010791479816154357,-0.026552899776679267,0.02309041203690807
XNR_RS00180,-0.0019464218984635308,-0.01709051688633255,0.00976576642945352,0.014696286241795324,-0.0050555667910325616,0.02260776975483683,0.0013649250769777839,-0.005085940469688109,-0.0027228417376953078,0.018712621372761567,-0.011635207290476048,-0.007713153775137155,-0.004365809063958727,-0.0010630144816914573,0.007109063242653502,0.001067814723153549,-0.01010859817379117,-0.0005864673142138814,0.007297013613756188,0.005616270714539681,-0.014156054530267873,0.0024066792429257144,-0.009315420488261091,0.012583913563328412,-0.007799621008487888,0.004039698655505855,0.014417712691991675,-0.005185908092477981,-0.012178283823152804,0.019054668414550533
XNR_RS31495,0.006364826521730901,-0.004719826283427589,0.001781761440383989,0.01147422373170167,0.007708098851963678,0.0033414783501403856,0.0002924694864956313,-0.003816305814343962,-0.007095700320900475,0.003806962843345529,-0.00398959243433314,-0.01257881572882744,-0.002923804224819837,-0.00550269409319325,0.009730230375531886,-0.0010060540478612932,0.005556134992921752,0.007110624341562065,0.0034525104985689455,0.006180161109254552,-0.009250155307344713,-0.005868299071369927,-0.0013969855437441616,0.003823868612388449,0.004472760640607499,0.00311436827587535,-0.0031411301168527157,-0.006766738093499258,0.004246190882950326,0.0008685601500803031
XNR_RS00185,0.0038875036155066973,-0.0006951935589339231,-0.014386909965823622,-0.004250185636746428,0.011576853242210241,0.014176204707428662,0.004457724378869942,0.008750199479561896,-0.00891607780956031,0.02065024256627862,-0.00144219107574442,-0.00470597827045887,-0.011449729214368156,-0.01255111164962439,-0.00417771230066022,0.0033248208494587772,-0.005870823311925079,0.012600215501175516,-0.0007164152499802897,0.005194039234383289,-0.010289091881932628,4.627114872251657e-05,-0.000781629700115568,-0.005234686353581113,-0.003669367144839207,-0.00011719932032954804,-0.004577731162324419,-7.054604920056017e-05,-0.0008278062569135297,0.002442752336424772
XNR_RS00190,0.002314233668003654,-0.014522592274108197,0.02425380428274667,0.012027892141840612,0.004476142456411703,0.01632259303276837,-0.001812251900847849,-0.0042524790390440865,-0.007258183367749407,-0.0030055273004101334,0.00736694317618965,-0.0023301832922533582,-0.016845877108891655,-0.012234607610637422,0.0006814967118208858,0.004513441827826866,-0.006733526642701016,-0.00545223226693537,-0.011407112244445624,-0.005229340443135041,-0.006707379334496782,-0.002364724959903179,-0.0022224575220723894,-0.001987238088380601,-0.0019050194225999095,-0.008008372497260274,-0.007920763967612337,-0.003290777444693334,-0.0036540055680464164,-0.0010541171547542398
XNR_RS00195,0.0033964995473267433,-0.002863033133827256,0.0038814507703871883,0.006925482974518366,0.0026873253896585307,0.004884024343994485,0.00798800611983609,0.004838322033949314,-0.011914645965517851,-0.005641123571085942,-0.003015112083921,-0.005753241872228059,-0.0008607611807313482,0.0036316736944592477,0.012965360897509758,0.0032981794277088363,-0.006274846601270986,0.0024891196315548147,0.002703330534975541,-0.009142899280433329,-0.007894821433742058,-0.004580572627458117,-0.002333678193113018,-0.00146920087107681,0.005425350565073836,-0.000984525182583661,-0.005935245135425038,0.0027712362075469443,0.010208024490699602,0.003788081883090498
XNR_RS00200,0.003849784287619586,0.011294274516970343,-0.004316430542118311,-0.017368620193189643,-0.004549508884962422,0.011228640768936142,0.015323262749060722,-0.02441628350922039,-0.004283181891405091,-0.0012855667011053412,-0.010919823376113136,-0.011865759747049773,-0.004953169670737212,-0.00550216954193674,0.008845843945402177,0.06417900416761707,-0.005437344973857327,-0.013644921526957619,0.011285041206902123,-0.004836716078605324,0.004957527013585112,0.0032091020313078974,-0.00681496961298283,0.027509037253996595,0.0038017582127941856,-0.01365106779448004,-0.01546624056845126,0.006984165861380536,-0.02020689514556339,0.0004584389897220087
XNR_RS00205,0.009839119770428008,-0.0035838456907997668,-0.01140407006407213,-0.0020023426029264525,-0.003231569061203644,0.007222187933043129,-0.010843499310985426,-0.00477100961666415,-0.013680725832775596,-0.01050726943744895,-0.008217068507129163,-0.008834456402636312,-0.004419745542515671,-0.008926966132993739,-0.006289591467339124,0.02008673210626039,-0.010539804233161445,-0.0307025488560955,-0.006894183936857115,0.0028929242428042856,-0.009179959222286461,-0.004464027447160746,-0.0037879373617764845,0.03556554384884738,-0.005050970693622858,-0.014130547617604688,-0.008456602007718974,-4.267030687336525e-05,-0.005714459434564923,0.007610957294502883
