__mclCluster,name,Function,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,species,Stress,TopologicalCoefficient
11,mtub_Mce1R,Carbon Metabolism,3.892335766,0.006317306,0.256915143,0.333333333,9,7,FALSE,8.888888889,0,9,0,0.960914382,FALSE,0,mtub_Mce1R,Mtu,15186,0.193236715
11,sen_arcA-3,Carbon Metabolism,4.350364964,7.64E-04,0.229865772,0.464285714,8,8,FALSE,8.25,0,8,0,0.954724798,FALSE,0,sen_arcA-3,Sen,1426,0.290178571
11,mtub_Central Carbon Metabolism,Carbon Metabolism,3.534671533,0.001497115,0.282911719,0,2,7,FALSE,44,0,2,0,0.965747682,FALSE,0,mtub_Central Carbon Metabolism,Mtu,4622,0.505882353
11,salb_UC-11,Carbon Metabolism,4.678832117,0,0.213728549,0,1,8,FALSE,13,0,1,0,0.950286052,FALSE,0,salb_UC-11,Sal,0,0
11,salb_UC-13,Carbon Metabolism,3.680656934,0.009565679,0.27169063,0.320512821,13,7,FALSE,10.46153846,0,13,0,0.963774906,FALSE,0,salb_UC-13,Sal,15336,0.143162393
11,salb_NDH,Carbon Metabolism,3.609489051,0.02028326,0.277047523,0.263736264,14,7,FALSE,10.5,0,14,0,0.964736634,FALSE,0,salb_NDH,Sal,31390,0.12543554
11,ecol_NDH-1,Carbon Metabolism,4.5,0,0.222222222,1,4,8,FALSE,11,0,4,0,0.952702703,FALSE,0,ecol_NDH-1,Eco,0,0.523809524
11,ecol_FDH-O,Carbon Metabolism,4.01459854,2.32E-04,0.249090909,0,2,7,FALSE,21,0,2,0,0.959262182,FALSE,0,ecol_FDH-O,Eco,1014,0.555555556
12,mtub_WhiB7,Metal Homeostasis,4.534671533,0.003752611,0.220523139,0.5,5,8,FALSE,8.8,0,5,0,0.952234168,FALSE,0,mtub_WhiB7,Mtu,7904,0.40952381
12,sen_fur-3,Metal Homeostasis,3.892335766,0.004111709,0.256915143,0.348484848,12,7,FALSE,9.333333333,0,12,0,0.960914382,FALSE,0,sen_fur-3,Sen,13480,0.215116279
12,pae_Iron acquisition,Metal Homeostasis,4.687956204,0.001503738,0.213312573,0.4,5,8,FALSE,8.8,0,5,0,0.950162754,FALSE,0,pae_Iron acquisition,Pae,4634,0.40952381
12,salb_Iron Acquisition,Metal Homeostasis,3.910583942,0.003930499,0.255716286,0.4,10,7,FALSE,11,0,10,0,0.960667785,FALSE,0,salb_Iron Acquisition,Sal,10418,0.239130435
12,salb_UC-5,Metal Homeostasis,4.479927007,4.12E-04,0.223217923,0.533333333,6,8,FALSE,11.66666667,0,6,0,0.952973959,FALSE,0,salb_UC-5,Sal,1132,0.432098765
12,salb_UC-10,Metal Homeostasis,3.578467153,0.002742008,0.279449261,0.333333333,3,6,FALSE,32.33333333,0,3,0,0.965155849,FALSE,0,salb_UC-10,Sal,8428,0.376470588
12,pae_FoxR,Metal Homeostasis,3.990875912,0.012329871,0.250571559,0.214285714,8,8,FALSE,10.875,0,8,0,0.959582758,FALSE,0,pae_FoxR,Pae,23598,0.21
12,ecol_Fur-2,Metal Homeostasis,3.967153285,0.003246544,0.252069917,0.4,11,7,FALSE,9.636363636,0,11,0,0.959903334,FALSE,0,ecol_Fur-2,Eco,11466,0.229437229
13,pae_EutR,Stress Response,4.182481752,0,0.239092496,1,2,7,FALSE,14,0,2,0,0.95699349,FALSE,0,pae_EutR,Pae,0,0.583333333
13,mtub_WhiB6,Stress Response,4.204379562,6.81E-04,0.237847222,0,2,8,FALSE,16,0,2,0,0.956697573,FALSE,0,mtub_WhiB6,Mtu,976,0.5
13,ecol_NtrC-3,Stress Response,3.585766423,0.002120316,0.278880407,0.4,6,6,FALSE,14.5,0,6,0,0.96505721,FALSE,0,ecol_NtrC-3,Eco,4058,0.2265625
13,mtub_SG_5,Stress Response,3.784671533,3.73E-04,0.264223722,0,2,7,FALSE,28,0,2,0,0.962369304,FALSE,0,mtub_SG_5,Mtu,1264,0.519230769
13,pae_Singlet-11,Stress Response,3.73540146,0.001101702,0.267708842,0.2,5,7,FALSE,11.6,0,5,0,0.963035115,FALSE,0,pae_Singlet-11,Pae,2258,0.238297872
13,sac_cold-stress,Stress Response,3.328467153,0.032756772,0.300438596,0.034632035,22,7,FALSE,7.318181818,0,22,0,0.968534228,FALSE,0,sac_cold-stress,sac,58424,0.07205029
13,sac_4-HPA,Stress Response,3.635036496,0.014450816,0.275100402,0.142857143,7,7,FALSE,10,0,7,0,0.964391399,FALSE,0,sac_4-HPA,sac,19146,0.180592992
13,ecol_ypaB,Stress Response,4.040145985,6.88E-05,0.247515808,0,2,8,FALSE,21.5,0,2,0,0.958916946,FALSE,0,ecol_ypaB,Eco,340,0.539473684
14,sen_fnr-1,Translation,4.616788321,1.75E-04,0.216600791,0.933333333,6,8,FALSE,8.333333333,0,6,0,0.951124482,FALSE,0,sen_fnr-1,Sen,532,0.416666667
14,ecol_Translation,Translation,4.614963504,0.00382461,0.216686437,0.666666667,7,8,FALSE,7.142857143,0,7,0,0.951149142,FALSE,0,ecol_Translation,Eco,4414,0.368421053
14,mtub_WhiB1,Translation,4.571167883,0.00249693,0.218762475,0.714285714,7,8,FALSE,7.857142857,0,7,0,0.951740975,FALSE,0,mtub_WhiB1,Mtu,4106,0.327380952
14,salb_Translation,Translation,4.567518248,0.003414213,0.218937275,0.571428571,8,8,FALSE,7.125,0,8,0,0.951790294,FALSE,0,salb_Translation,Sal,5374,0.285
14,pae_Translational-1,Translation,4.616788321,1.75E-04,0.216600791,0.933333333,6,8,FALSE,8.333333333,0,6,0,0.951124482,FALSE,0,pae_Translational-1,Pae,532,0.416666667
14,sac_translation-1,Translation,3.777372263,0.051329735,0.2647343,0.131868132,14,7,FALSE,6.428571429,0,14,0,0.962467942,FALSE,0,sac_translation-1,sac,65484,0.116758242
14,sac_translation-2,Translation,4.572992701,0.00676329,0.21867518,0.392857143,8,8,FALSE,6,0,8,0,0.951716315,FALSE,0,sac_translation-2,sac,8950,0.302631579
14,sac_translation-related,Translation,5.613138686,0,0.178153446,0,1,9,FALSE,7,0,1,0,0.937660288,FALSE,0,sac_translation-related,sac,0,0
15,sen_rpoS,Stress Response,4.156934307,0.001426021,0.240561896,0.4,6,7,FALSE,5.833333333,0,6,0,0.957338726,FALSE,0,sen_rpoS,Sen,1910,0.277777778
15,sen_yciGFEkatN,Stress Response,3.525547445,0.001529357,0.283643892,0,3,7,FALSE,31.33333333,0,3,0,0.96587098,FALSE,0,sen_yciGFEkatN,Sen,3378,0.348659004
15,salb_RpoS,Stress Response,3.558394161,0.024191201,0.281025641,0.111111111,9,6,FALSE,8.777777778,0,9,0,0.965427106,FALSE,0,salb_RpoS,Sal,30650,0.136612022
15,salb_UC-3,Stress Response,3.445255474,0.0064984,0.290254237,0.1,5,6,FALSE,22.2,0,5,0,0.966956007,FALSE,0,salb_UC-3,Sal,10776,0.225
15,pae_Uncharacterized-4,Stress Response,4.461678832,0.003007105,0.224130879,0.333333333,3,7,FALSE,5.333333333,0,3,0,0.953220556,FALSE,0,pae_Uncharacterized-4,Pae,5762,0.555555556
15,pae_RpoS-1,Stress Response,4.211678832,0.011834688,0.237435009,0.266666667,6,7,FALSE,5,0,6,0,0.956598935,FALSE,0,pae_RpoS-1,Pae,15656,0.268518519
15,pae_RpoN,Stress Response,4.034671533,0.00227695,0.247851651,0.133333333,6,7,FALSE,7.166666667,0,6,0,0.958990925,FALSE,0,pae_RpoN,Pae,3556,0.215053763
15,ecol_RpoS,Stress Response,3.510948905,0.015039176,0.284823285,0.333333333,6,7,FALSE,17.33333333,0,6,0,0.966068258,FALSE,0,ecol_RpoS,Eco,23320,0.195075758
16,sen_cdaR,Amino Acid Metabolism,4.003649635,0,0.249772106,1,5,7,FALSE,11.4,0,5,0,0.95941014,FALSE,0,sen_cdaR,Sen,0,0.422222222
16,ecol_Sugar Diacid,Amino Acid Metabolism,4.001824818,1.33E-06,0.249886001,0.933333333,6,7,FALSE,10.33333333,0,6,0,0.9594348,FALSE,0,ecol_Sugar Diacid,Eco,2,0.382716049
16,ecol_YgbI,Amino Acid Metabolism,3.77919708,0.0010873,0.26460647,0.761904762,7,7,FALSE,11.85714286,0,7,0,0.962443283,FALSE,0,ecol_YgbI,Eco,2270,0.289198606
16,sen_ygbLM,Amino Acid Metabolism,3.781021898,8.89E-04,0.264478764,0.8,6,7,FALSE,13.16666667,0,6,0,0.962418623,FALSE,0,sen_ygbLM,Sen,1980,0.321138211
16,pae_MmsR,Amino Acid Metabolism,3.408759124,0.013836657,0.293361884,0.291666667,16,7,FALSE,14.4375,0,16,0,0.967449201,FALSE,0,pae_MmsR,Pae,23560,0.13620283
16,salb_Valine,Amino Acid Metabolism,3.184306569,0.019039389,0.314040115,0.321637427,19,6,FALSE,17.36842105,0,19,0,0.970482344,FALSE,0,salb_Valine,Sal,33108,0.12145749
16,ecol_FucR/AllR/AraC,Amino Acid Metabolism,3.837591241,0.01846244,0.260580124,0.388888889,9,7,FALSE,8.777777778,0,9,0,0.961654172,FALSE,0,ecol_FucR/AllR/AraC,Eco,21912,0.211111111
16,ecol_Sulfoquinovose,Amino Acid Metabolism,3.759124088,0.001755173,0.266019417,0.333333333,4,7,FALSE,16.5,0,4,0,0.962714539,FALSE,0,ecol_Sulfoquinovose,Eco,3608,0.361111111
17,mtub_Fatty Acid Biosynthesis,Carbon Metabolism,3.616788321,0.005788712,0.276488396,0,2,6,FALSE,38.5,0,2,0,0.964637996,FALSE,0,mtub_Fatty Acid Biosynthesis,Mtu,6424,0.5
17,ecol_Sialic Acid,Carbon Metabolism,4.95620438,2.34E-04,0.201767305,0.666666667,4,8,FALSE,5.5,0,4,0,0.946537779,FALSE,0,ecol_Sialic Acid,Eco,428,0.423076923
17,sen_nanR,Carbon Metabolism,4.864963504,8.40E-04,0.205551388,0.5,5,8,FALSE,5.2,0,5,0,0.947770763,FALSE,0,sen_nanR,Sen,1764,0.325
17,pae_HypR,Carbon Metabolism,4.609489051,0.006019943,0.216943785,0.4,5,8,FALSE,7,0,5,0,0.951223121,FALSE,0,pae_HypR,Pae,7586,0.333333333
17,ecol_Nitrogen,Carbon Metabolism,4.686131387,0.001762566,0.213395639,0,2,8,FALSE,9.5,0,2,0,0.950187414,FALSE,0,ecol_Nitrogen,Eco,1432,0.5
17,pae_Uncharacterized-5,Carbon Metabolism,4.412408759,0.020865363,0.226633581,0.111111111,9,8,FALSE,4.111111111,0,9,0,0.953886368,FALSE,0,pae_Uncharacterized-5,Pae,23140,0.154589372
17,ecol_FucR/ExuR,Carbon Metabolism,4.667883212,0.001848731,0.214229867,0,2,8,FALSE,9,0,2,0,0.950434011,FALSE,0,ecol_FucR/ExuR,Eco,2084,0.5
17,pae_AmiE,Carbon Metabolism,4.52189781,0.002693428,0.221146086,0.333333333,3,7,FALSE,3.666666667,0,3,0,0.952406786,FALSE,0,pae_AmiE,Pae,3412,0.555555556
18,ecol_FlhDC-2,Flagella,5.828467153,4.37E-05,0.171571697,0.666666667,3,9,FALSE,4.333333333,0,3,0,0.934750444,FALSE,0,ecol_FlhDC-2,Eco,150,0.619047619
18,sen_fliA,Flagella,4.697080292,0.007060507,0.212898213,0,3,8,FALSE,5,0,3,0,0.950039456,FALSE,0,sen_fliA,Sen,11394,0.444444444
18,ecol_FliA,Flagella,3.863138686,0.015281349,0.258856873,0,4,7,FALSE,12,0,4,0,0.961308937,FALSE,0,ecol_FliA,Eco,22142,0.282051282
18,sen_flhD;flhC,Flagella,5.824817518,0.005078607,0.171679198,0.3,5,9,FALSE,2.8,0,5,0,0.934799763,FALSE,0,sen_flhD;flhC,Sen,7660,0.433333333
18,ecol_FlhDC-1,Flagella,6.551094891,0,0.15264624,1,2,10,FALSE,4.5,0,2,0,0.924985204,FALSE,0,ecol_FlhDC-1,Eco,0,0.75
18,pae_FleN-1,Flagella,4.839416058,0.011886173,0.206636501,0.166666667,4,8,FALSE,3.75,0,4,0,0.948115999,FALSE,0,pae_FleN-1,Pae,17718,0.40625
18,ecol_Flagella,Flagella,6.822992701,0,0.146563252,0,1,10,FALSE,5,0,1,0,0.921310909,FALSE,0,ecol_Flagella,Eco,0,0
18,pae_FleN-2,Flagella,5.680656934,0.002790326,0.176035978,0.333333333,4,9,FALSE,3.25,0,4,0,0.936747879,FALSE,0,pae_FleN-2,Pae,4492,0.5
19,ecol_crp KO-2,Carbon Metabolism,4.20620438,0,0.237744035,0,1,7,FALSE,15,0,1,0,0.956672914,FALSE,0,ecol_crp KO-2,Eco,0,0
19,sen_glpR,Carbon Metabolism,3.295620438,0.006473818,0.303433001,0.583333333,9,6,FALSE,20.44444444,0,9,0,0.968978102,FALSE,0,sen_glpR,Sen,19722,0.158484065
19,salb_Glycerol,Carbon Metabolism,3.208029197,0.0278105,0.311717861,0.2,15,6,FALSE,14.86666667,0,15,0,0.970161768,FALSE,0,salb_Glycerol,Sal,51972,0.100456621
19,salb_Gas Vesicle,Carbon Metabolism,3.605839416,0.018170464,0.277327935,0.175824176,14,7,FALSE,9.142857143,0,14,0,0.964785954,FALSE,0,salb_Gas Vesicle,Sal,34230,0.125
19,ecol_Glycerol,Carbon Metabolism,3.333941606,0.004189853,0.299945265,0.714285714,8,6,FALSE,21.5,0,8,0,0.968460249,FALSE,0,ecol_Glycerol,Eco,13458,0.17768595
19,pae_GlpR,Carbon Metabolism,3.260948905,0.007529322,0.306659205,0.555555556,9,6,FALSE,21.44444444,0,9,0,0.969446636,FALSE,0,pae_GlpR,Pae,19894,0.160401003
19,sac_single_gene_3,Carbon Metabolism,3.788321168,0.003149069,0.263969171,0.428571429,7,7,FALSE,9.714285714,0,7,0,0.962319984,FALSE,0,sac_single_gene_3,sac,7502,0.254826255
20,sen_rpoN,Carbon Metabolism,3.857664234,0.008904027,0.259224219,0.277777778,9,7,FALSE,8.333333333,0,9,0,0.961382916,FALSE,0,sen_rpoN,Sen,13380,0.167800454
20,ecol_Glutamine,Carbon Metabolism,3.788321168,0.012383049,0.263969171,0.25,8,7,FALSE,10.25,0,8,0,0.962319984,FALSE,0,ecol_Glutamine,Eco,18190,0.178571429
20,salb_Ammonium,Carbon Metabolism,4.443430657,0.001030866,0.225051335,0.4,5,8,FALSE,6.6,0,5,0,0.953467153,FALSE,0,salb_Ammonium,Sal,1344,0.304761905
20,pae_AauR,Carbon Metabolism,3.812043796,0.010866225,0.262326472,0.2,6,7,FALSE,10.16666667,0,6,0,0.961999408,FALSE,0,pae_AauR,Pae,13086,0.201388889
20,ecol_NtrC-2,Carbon Metabolism,4.689781022,0,0.213229572,1,3,8,FALSE,7.666666667,0,3,0,0.950138094,FALSE,0,ecol_NtrC-2,Eco,0,0.511111111
20,sac_Ammonium-Uptake,Carbon Metabolism,4.041970803,0.00747832,0.247404063,0.194444444,9,8,FALSE,7.222222222,0,9,0,0.958892286,FALSE,0,sac_Ammonium-Uptake,sac,12508,0.173441734
21,ecol_Cra,Carbon Metabolism,5.324817518,0,0.187799863,1,3,8,FALSE,4.333333333,0,3,0,0.94155652,FALSE,0,ecol_Cra,Eco,0,0.722222222
21,ecol_pts KO,Carbon Metabolism,4.333941606,2.49E-04,0.230736842,0.666666667,4,7,FALSE,6,0,4,0,0.954946735,FALSE,0,ecol_pts KO,Eco,682,0.428571429
21,sen_cra,Carbon Metabolism,5.324817518,0,0.187799863,1,3,8,FALSE,4.333333333,0,3,0,0.94155652,FALSE,0,sen_cra,Sen,0,0.722222222
21,salb_Fructose,Carbon Metabolism,4.596715328,0.003131388,0.217546645,0.5,5,8,FALSE,3.8,0,5,0,0.951395739,FALSE,0,salb_Fructose,Sal,3604,0.542857143
21,ecol_pts ALE,Carbon Metabolism,3.611313869,0.008200798,0.276907529,0.333333333,4,7,FALSE,23.25,0,4,0,0.964711975,FALSE,0,ecol_pts ALE,Eco,9914,0.283950617
21,pae_FruR,Carbon Metabolism,4.52189781,0.004390617,0.221146086,0.5,5,7,FALSE,5,0,5,0,0.952406786,FALSE,0,pae_FruR,Pae,5610,0.384615385
22,pae_LexA,Carbon Metabolism,4.578467153,0,0.218413711,1,3,8,FALSE,5,0,3,0,0.951642336,FALSE,0,pae_LexA,Pae,0,0.625
22,sen_lexA,Carbon Metabolism,3.598540146,0.021575184,0.277890467,0.3,5,7,FALSE,18.2,0,5,0,0.964884593,FALSE,0,sen_lexA,Sen,25234,0.219753086
22,mtub_WhiB4,Carbon Metabolism,4.567518248,0.008888328,0.218937275,0.5,5,8,FALSE,4,0,5,0,0.951790294,FALSE,0,mtub_WhiB4,Mtu,10712,0.4
22,ecol_DNA Damage,Carbon Metabolism,4.481751825,0.002470235,0.223127036,0.4,5,8,FALSE,3.8,0,5,0,0.9529493,FALSE,0,ecol_DNA Damage,Eco,3788,0.4
22,salb_DNA Damage,Carbon Metabolism,5.427007299,1.54E-04,0.184263618,0.666666667,3,9,FALSE,4.666666667,0,3,0,0.940175577,FALSE,0,salb_DNA Damage,Sal,272,0.583333333
22,sac_UV-related,Carbon Metabolism,4.195255474,0.001644626,0.238364506,0,3,7,FALSE,5.666666667,0,3,0,0.956820872,FALSE,0,sac_UV-related,sac,1988,0.333333333
23,mtub_PyrR,Carbon Metabolism,3.788321168,2.32E-05,0.263969171,0,2,7,FALSE,28,0,2,0,0.962319984,FALSE,0,mtub_PyrR,Mtu,176,0.642857143
23,mtub_EspL KO,Carbon Metabolism,3.852189781,0,0.25959261,0,1,7,FALSE,35,0,1,0,0.961456895,FALSE,0,mtub_EspL KO,Mtu,0,0
23,pae_LaoR,Carbon Metabolism,3.669708029,0.003158439,0.272501243,0.333333333,4,7,FALSE,18.75,0,4,0,0.963922864,FALSE,0,pae_LaoR,Pae,4424,0.308333333
23,sac_fatty-acid-related,Carbon Metabolism,2.854014599,0.085843414,0.350383632,0.087394958,35,6,FALSE,12.22857143,0,35,0,0.974945749,FALSE,0,sac_fatty-acid-related,sac,131556,0.060301508
23,sac_carbon-fixation,Carbon Metabolism,3.408759124,0.009941349,0.293361884,0.142857143,14,7,FALSE,12.28571429,0,14,0,0.967449201,FALSE,0,sac_carbon-fixation,sac,17758,0.141176471
23,sac_DARC,Carbon Metabolism,3.310218978,0.01670531,0.302094818,0.09047619,21,7,FALSE,11.76190476,0,21,0,0.968780825,FALSE,0,sac_DARC,sac,41228,0.111111111
24,mtub_Positive Regulation of Growth,Carbon Metabolism,6.490875912,0,0.154062412,0,1,10,FALSE,4,0,1,0,0.925798974,FALSE,0,mtub_Positive Regulation of Growth,Mtu,0,0
24,sen_ribosome,Carbon Metabolism,5.162408759,0.003907736,0.193708024,0.333333333,6,9,FALSE,5.166666667,0,6,0,0.943751233,FALSE,0,sen_ribosome,Sen,5042,0.322916667
24,salb_UC-1,Carbon Metabolism,5.49270073,0.004843746,0.182059801,0.166666667,4,9,FALSE,4.25,0,4,0,0.939287828,FALSE,0,salb_UC-1,Sal,5258,0.340909091
24,pae_Translational-3,Carbon Metabolism,4.888686131,0.00579044,0.204553938,0.4,5,8,FALSE,4.4,0,5,0,0.947450187,FALSE,0,pae_Translational-3,Pae,6470,0.323076923
24,salb_UC-6,Carbon Metabolism,4.819343066,0.004490128,0.20749716,0.5,4,8,FALSE,5.25,0,4,0,0.948387256,FALSE,0,salb_UC-6,Sal,5472,0.384615385
24,ecol_Resistance,Carbon Metabolism,5.487226277,0,0.182241437,1,3,9,FALSE,5,0,3,0,0.939361807,FALSE,0,ecol_Resistance,Eco,0,0.625
25,mtub_DevR-2,Carbon Metabolism,4.443430657,0.011942437,0.225051335,0.142857143,7,8,FALSE,5.571428571,0,7,0,0.953467153,FALSE,0,mtub_DevR-2,Mtu,16262,0.203296703
25,ecol_NRZ,Carbon Metabolism,4.322992701,0.003557713,0.231321233,0.533333333,6,8,FALSE,7.333333333,0,6,0,0.955094693,FALSE,0,ecol_NRZ,Eco,4648,0.275641026
25,pae_Anr-3,Carbon Metabolism,4.417883212,0.001511083,0.226352747,0.6,6,8,FALSE,7.5,0,6,0,0.953812389,FALSE,0,pae_Anr-3,Pae,2806,0.3
25,pae_NarL,Carbon Metabolism,4.26459854,0.002079975,0.234488661,0.4,6,8,FALSE,6.333333333,0,6,0,0.955883804,FALSE,0,pae_NarL,Pae,2774,0.3
25,sen_rstA,Carbon Metabolism,4.644160584,8.00E-04,0.215324165,0.533333333,6,8,FALSE,6.166666667,0,6,0,0.950754587,FALSE,0,sen_rstA,Sen,1204,0.342592593
25,ecol_FDH-N/NRA,Carbon Metabolism,4.26459854,0.001685463,0.234488661,0.533333333,6,8,FALSE,7.166666667,0,6,0,0.955883804,FALSE,0,ecol_FDH-N/NRA,Eco,2684,0.28
26,sen_kdpE,Carbon Metabolism,4.122262774,0,0.242585215,1,3,7,FALSE,8,0,3,0,0.95780726,FALSE,0,sen_kdpE,Sen,0,0.470588235
26,mtub_SG_11,Carbon Metabolism,4.388686131,0.003649635,0.227858628,0,2,7,FALSE,5,0,2,0,0.954206944,FALSE,0,mtub_SG_11,Mtu,3982,0.5
26,salb_Potassium,Carbon Metabolism,3.394160584,0.020581182,0.294623656,0.111111111,9,6,FALSE,15.66666667,0,9,0,0.967646479,FALSE,0,salb_Potassium,Sal,30746,0.148148148
26,salb_Surugamide-2,Carbon Metabolism,5.386861314,0,0.185636856,0,1,8,FALSE,2,0,1,0,0.94071809,FALSE,0,salb_Surugamide-2,Sal,0,0
26,ecol_Potassium,Carbon Metabolism,4.122262774,0,0.242585215,1,3,7,FALSE,8,0,3,0,0.95780726,FALSE,0,ecol_Potassium,Eco,0,0.470588235
26,pae_PhnR-2,Carbon Metabolism,3.297445255,0.039602083,0.30326508,0.151515152,12,7,FALSE,14.58333333,0,12,0,0.968953442,FALSE,0,pae_PhnR-2,Pae,51682,0.112860892
27,mtub_SigK,Carbon Metabolism,4.868613139,0.011657058,0.205397301,0.166666667,4,8,FALSE,3.5,0,4,0,0.947721444,FALSE,0,mtub_SigK,Mtu,12368,0.3
27,salb_SigK,Carbon Metabolism,5.00729927,0,0.199708455,1,2,9,FALSE,5,0,2,0,0.945847307,FALSE,0,salb_SigK,Sal,0,0.625
27,ecol_YieP,Carbon Metabolism,4.631386861,0.004943683,0.215918046,0,3,8,FALSE,7.666666667,0,3,0,0.950927205,FALSE,0,ecol_YieP,Eco,4570,0.333333333
27,pae_RiPP,Carbon Metabolism,5.067518248,0,0.197335254,0,1,9,FALSE,6,0,1,0,0.945033537,FALSE,0,pae_RiPP,Pae,0,0
27,sac_carotenoid,Carbon Metabolism,4.069343066,0.020664183,0.24573991,0.066666667,6,8,FALSE,4.833333333,0,6,0,0.958522391,FALSE,0,sac_carotenoid,sac,23526,0.18115942
28,pae_CysB-1,Carbon Metabolism,3.640510949,0.017300097,0.274686717,0.222222222,9,7,FALSE,10.11111111,0,9,0,0.96431742,FALSE,0,pae_CysB-1,Pae,20630,0.15042735
28,salb_CysB,Carbon Metabolism,4.01459854,0.011053024,0.249090909,0.196969697,12,8,FALSE,7,0,12,0,0.959262182,FALSE,0,salb_CysB,Sal,17478,0.189814815
28,pae_AHL,Carbon Metabolism,4.421532847,8.63E-05,0.22616591,0.833333333,4,8,FALSE,9.5,0,4,0,0.95376307,FALSE,0,pae_AHL,Pae,270,0.413043478
28,ecol_Sulfate,Carbon Metabolism,4.405109489,1.48E-04,0.227009114,0.666666667,6,8,FALSE,8.5,0,6,0,0.953985007,FALSE,0,ecol_Sulfate,Eco,436,0.354166667
28,pae_AtsR,Carbon Metabolism,4.122262774,0.002329002,0.242585215,0.6,5,8,FALSE,11,0,5,0,0.95780726,FALSE,0,pae_AtsR,Pae,3326,0.297297297
29,sen_lsrR,Carbon Metabolism,4.607664234,0.004541928,0.217029703,0.333333333,3,8,FALSE,7.333333333,0,3,0,0.951247781,FALSE,0,sen_lsrR,Sen,4478,0.368421053
29,pae_Uncharacterized-7,Carbon Metabolism,4.987226277,0.004612711,0.200512258,0.166666667,4,9,FALSE,3,0,4,0,0.946118564,FALSE,0,pae_Uncharacterized-7,Pae,4540,0.3125
29,ecol_Quorum Sensing,Carbon Metabolism,4.791970803,0.003800326,0.208682407,0.166666667,4,8,FALSE,4.25,0,4,0,0.948757151,FALSE,0,ecol_Quorum Sensing,Eco,3396,0.288461538
29,sac_single_gene_2,Carbon Metabolism,4.863138686,0.001871856,0.205628518,0,2,8,FALSE,7,0,2,0,0.947795423,FALSE,0,sac_single_gene_2,sac,1222,0.5
29,ecol_lsrB KO,Carbon Metabolism,5.98540146,0,0.167073171,0,1,10,FALSE,4,0,1,0,0.93262971,FALSE,0,ecol_lsrB KO,Eco,0,0
30,sen_argR-2,Carbon Metabolism,4.437956204,0.001201665,0.225328947,0.7,5,8,FALSE,7,0,5,0,0.953541132,FALSE,0,sen_argR-2,Sen,2666,0.368421053
30,ecol_Arginine,Carbon Metabolism,4.21350365,0.006071742,0.237332178,0.428571429,7,8,FALSE,6.428571429,0,7,0,0.956574275,FALSE,0,ecol_Arginine,Eco,8876,0.251428571
30,mtub_ArgR,Carbon Metabolism,4.359489051,0.003936474,0.22938468,0.428571429,7,8,FALSE,6.714285714,0,7,0,0.954601499,FALSE,0,mtub_ArgR,Mtu,6826,0.252747253
30,sen_yji-operon,Carbon Metabolism,5.474452555,0,0.182666667,0,1,9,FALSE,7,0,1,0,0.939534425,FALSE,0,sen_yji-operon,Sen,0,0
30,sac_Arginine,Carbon Metabolism,4.476277372,0.007388417,0.223399918,0.142857143,7,8,FALSE,6,0,7,0,0.953023279,FALSE,0,sac_Arginine,sac,10120,0.208791209
31,sen_SG4_hilC,Carbon Metabolism,4.582116788,0.007423331,0.218239745,0.133333333,6,8,FALSE,3.333333333,0,6,0,0.951593016,FALSE,0,sen_SG4_hilC,Sen,7760,0.217948718
31,sen_hilD-related,Carbon Metabolism,4.255474453,0.002475925,0.234991424,0.333333333,4,7,FALSE,4.25,0,4,0,0.956007102,FALSE,0,sen_hilD-related,Sen,4518,0.333333333
31,ecol_ROS TALE Amp,Carbon Metabolism,4.189781022,0.003006528,0.238675958,0.333333333,3,7,FALSE,5.666666667,0,3,0,0.956894851,FALSE,0,ecol_ROS TALE Amp,Eco,3864,0.41025641
31,ecol_rcsB KO,Carbon Metabolism,5.580291971,0,0.179202093,0,1,9,FALSE,6,0,1,0,0.938104163,FALSE,0,ecol_rcsB KO,Eco,0,0
31,ecol_EvgA,Carbon Metabolism,4.52189781,0.008551742,0.221146086,0.166666667,4,8,FALSE,7.75,0,4,0,0.952406786,FALSE,0,ecol_EvgA,Eco,10734,0.278846154
32,mtub_Zur,Carbon Metabolism,4.516423358,0.008083117,0.221414141,0.2,6,8,FALSE,5,0,6,0,0.952480765,FALSE,0,mtub_Zur,Mtu,8738,0.25
32,sen_zur,Carbon Metabolism,4.505474453,0.00234655,0.221952207,0.6,5,8,FALSE,6.8,0,5,0,0.952628724,FALSE,0,sen_zur,Sen,5904,0.323809524
32,pae_Zur-1,Carbon Metabolism,5.501824818,0,0.181757877,1,2,9,FALSE,5,0,2,0,0.939164529,FALSE,0,pae_Zur-1,Pae,0,1
32,ecol_Zinc-1,Carbon Metabolism,4.505474453,0.00234655,0.221952207,0.6,5,8,FALSE,6.8,0,5,0,0.952628724,FALSE,0,ecol_Zinc-1,Eco,5904,0.323809524
32,pae_Zur-2,Carbon Metabolism,4.149635036,0.00645379,0.240985048,0.357142857,8,8,FALSE,9.875,0,8,0,0.957437364,FALSE,0,pae_Zur-2,Pae,12548,0.240853659
