Source,Target,Weight
tmk,speE,-0.009235172637022353
tmk,panB,0.0732870851893977
tmk,folK,0.07913616594148275
tmk,pgaC,0.0035659644227732145
tmk,sbcD,-0.012032812653941339
tmk,cyoE,-0.03826159502195453
tmk,cyoA,0.05577281729312453
tmk,dnaX,0.056361302035495206
tmk,qmcA,0.013423811636730098
tmk,fur,-0.022591329669721816
tmk,trxB,-0.02480924324418792
tmk,rpsA,-0.04644841992587348
tmk,ndh,0.08110394031832711
tmk,ychF,-0.009599433362615642
tmk,trpA,-0.024257161556256065
tmk,topA,0.16303662678116632
tmk,puuE,0.009909657001640485
tmk,nth,0.10298573518646006
tmk,tyrS,-0.0334817215873711
tmk,pykF,-0.06066995516970397
tmk,yeaO,0.04810316598583738
tmk,hisH,-0.01133483355368175
tmk,dcd,-6.159222924781843e-06
tmk,thiD,0.11666407745218703
tmk,folE,-0.05584434676963758
tmk,nuoH,-0.016948858867125806
tmk,nuoC,-0.0017510418841362974
tmk,nuoB,-0.010747361227265115
tmk,purF,0.035538609762858414
tmk,guaA,0.06753704805294625
tmk,era,0.14184349111697012
tmk,cysI,-0.031904230857234914
tmk,eno,-0.03283447395285317
tmk,gcvP,-0.0022042110087835045
tmk,gcvT,-0.04029110979371482
tmk,tsaD,0.033715138326966355
tmk,ftsH,-0.0646662022436611
tmk,gltB,0.0224798601741928
tmk,rtcB,-0.05113381022456833
tmk,glmS,-0.026160869904106394
tmk,fdhD,0.021273389114057645
tmk,tpiA,0.015901018650142672
tmk,radA,0.08062662823212048
tmk,glpG,0.07628646669180543
tmk,ilvD,0.016383983204895706
tmk,ysgA,-0.04100016799986285
tmk,ileS,-0.047845144628275965
tmk,carA,-0.02316711213376966
tmk,carB,-0.035164473109672204
tmk,nadC,-0.019777201820812437
tmk,hemL,0.005788693739511032
tmk,rpsB,-0.07477106056173302
tmk,pyrH,0.10252754385762014
tmk,rnhB,0.10886130241014712
tmk,proS,-0.04673180862097205
tmk,prpD,0.023187507881166285
tmk,hemB,-0.038015814498911456
tmk,ribD,0.07351933301070172
tmk,ribE,0.06929677208103877
tmk,amtB,-0.005426690090547551
tmk,apt,0.023102567953307875
tmk,adk,0.013830044803479494
tmk,purK,-0.06678359937876471
tmk,purE,-0.093358618125546
tmk,cysS,0.01582325769381092
tmk,lipA,0.0720881420305747
tmk,miaB,-0.009939615620414424
tmk,sucC,-0.003819816532394423
tmk,sucD,0.00029442768291518804
tmk,nadA,0.01812892194310838
tmk,rarA,0.09325079967673951
tmk,serS,-0.022301513350291048
tmk,yccX,0.0068687948796257265
tmk,rutF,-0.024205971421563263
tmk,ymdB,0.027356465716666428
tmk,prs,-0.006874831488158588
tmk,hemA,-0.058571642978491587
tmk,trpB,-0.026928100638331662
tmk,trpC,-0.04755603237531748
tmk,trpD,-0.07039396331839547
tmk,acnA,0.011921707265484667
tmk,pheT,0.04994302856009151
tmk,pheS,0.00963127314649584
tmk,thrS,0.016326297104472604
tmk,nadE,0.06821106371616184
tmk,yoaA,0.053500408988466176
tmk,argS,-0.07003413979659799
tmk,hisG,-0.021248144547064713
tmk,hisD,-0.012421275956062568
tmk,hisB,0.024103465740291773
tmk,hisF,0.018284311897896123
tmk,hisI,-0.007412216493427969
tmk,rfbC,0.06935968793126203
tmk,mrp,-0.0520399624058435
tmk,metG,-0.04905860792906113
tmk,yfcH,-0.08197230302623505
tmk,aroC,0.19114993051182128
tmk,purC,0.00680076666261519
tmk,upp,-0.07661327699322565
tmk,purM,-0.03775572142393646
tmk,hisS,0.05658592315499537
tmk,ndk,-0.011280433068266486
tmk,suhB,0.03344549168745041
tmk,nadB,0.05008349604565697
tmk,pheA,0.02035541070790737
tmk,ffh,-0.0022696531333681737
tmk,cysD,0.030579570258678357
tmk,cysH,0.02295930053784691
tmk,pyrG,-0.10560169356140553
tmk,fau,0.1300530578852894
tmk,pgk,-0.04760488216434046
tmk,rdgB,0.0590659169316694
tmk,truB,0.021902975751966015
tmk,nusA,0.032332692623546926
tmk,argG,-0.031295984687541384
tmk,glmM,0.07278162457358762
tmk,rpsI,-0.04499250902469529
tmk,rplM,-0.034579650232193594
tmk,rpsD,0.014930235555946999
tmk,rpsK,0.03251568985253496
tmk,rpsM,-0.032178799676145176
tmk,secY,-0.04937411274988859
tmk,rpsE,0.03256612357385224
tmk,rplF,-0.008924281622536593
tmk,rpsH,0.01980921319531029
tmk,rplE,0.032562104155814106
tmk,rplN,0.02770866360339578
tmk,rpsC,-0.07554007229860153
tmk,rpsS,-0.08477415273602462
tmk,rplB,-0.05363859884471944
tmk,rplW,-0.020425940754563394
tmk,rplC,-0.09734999979415458
tmk,rpsJ,-0.1377487698604548
tmk,rpsG,-0.054897370062908485
tmk,pabA,0.07625241931916801
tmk,aroB,0.2189388829222992
tmk,ftsY,0.059181381920477505
tmk,dfp,0.048515094788995856
tmk,pyrE,-0.012712131002541033
tmk,recF,-0.06377878220691223
tmk,atpD,-0.04760628096640579
tmk,ilvC,0.04135814017730683
tmk,rfe,0.07143463333403488
tmk,metE,-0.011783844841863846
tmk,tatC,0.030515761195575707
tmk,glnA,-0.040698569731969204
tmk,argC,-0.03758972663414098
tmk,argB,-0.005042810369336576
tmk,argH,-0.017114219186306723
tmk,birA,0.03922277002149871
tmk,rplK,-0.09774030128730653
tmk,rplJ,-0.09276701236904408
tmk,rpoB,-0.0514604182717799
tmk,rpoC,-0.03456407652861839
tmk,thiC,0.09198687419120047
tmk,purD,0.0011794695481980515
tmk,yjbQ,-0.04529414046995415
tmk,nnr,0.09246168821593038
tmk,hflX,0.018778081123341693
tmk,purA,-0.024599543584351288
tmk,msrA,-0.04153037770151132
tmk,ppa,-0.13109683530495575
tmk,pyrB,-0.007133923320173429
tmk,valS,0.0010579193901457172
tmk,rph,-0.035674434133945304
tmk,purL,0.02229796207416798
tmk,hemC,0.029127358375503492
ogt,astC,-0.05704529135952519
ogt,htpX,-0.021329717459993482
ogt,rffH,0.019409123066977695
ogt,rffG,-0.023229217848266544
ogt,hyfD,0.03419291291464044
ogt,hyfH,0.02745771655552147
ogt,nudF,-0.03694344194122664
ogt,gpp,-0.06231798811289997
ogt,alaS,0.014009131997751448
ogt,infB,-0.017111031891385575
ogt,rsmB,0.13475031959412573
ogt,trpS,0.016537239451605658
ogt,glgX,-0.000899532967760578
ogt,xylB,-0.016493482290303733
ogt,yidA,0.028608971737452825
ogt,metB,-0.01928819571843482
ogt,aceA,0.0435308505376718
ogt,yjjG,0.013562409743565559
ogt,ubiE,-0.01238326546507405
ogt,rsmA,0.06579497266226578
ogt,leuD,-0.00315177252334409
ogt,leuC,0.018338276708921332
ogt,dmlA,-0.009063351411795963
ogt,speE,-0.04826111008292796
ogt,panB,0.0012236163340738006
ogt,folK,-0.037016302970236864
ogt,pgaC,-0.0895912488161125
ogt,sbcD,0.1266917538643106
ogt,cyoE,-0.029156992643558328
ogt,cyoA,-0.06324476091925778
ogt,dnaX,0.060925680470834756
ogt,qmcA,0.006772281220960225
ogt,fur,-0.007485816215736933
ogt,trxB,0.003103478530795552
ogt,rpsA,0.006923383091600342
ogt,ndh,0.026418495109864687
ogt,ychF,-0.008309860686246857
ogt,trpA,0.0382756596109172
ogt,topA,-0.05433581573906235
ogt,puuE,-0.017651024696165214
ogt,nth,0.050326407062283744
ogt,tyrS,-0.047637288705545094
ogt,pykF,0.05584362056852976
ogt,yeaO,0.010404407576899364
ogt,hisH,-0.004047398003923636
ogt,dcd,0.016230379752652492
ogt,thiD,-0.02153846241992527
ogt,folE,0.03386713325593156
ogt,nuoH,0.03196451305520314
ogt,nuoC,-0.02098327964902097
ogt,nuoB,-0.053792685276876855
ogt,purF,-0.05761763864222644
ogt,guaA,0.0017709138099413454
ogt,era,-0.043631971166474104
ogt,cysI,-0.019831968662553014
ogt,eno,0.06722576715225134
ogt,gcvP,-0.009039134127925374
ogt,gcvT,-0.02455773136093766
ogt,tsaD,0.034455832525957845
ogt,ftsH,0.028686404990030015
ogt,gltB,0.028499378488866304
ogt,rtcB,0.026490366092967118
ogt,glmS,0.03866998092261636
ogt,fdhD,0.10788209059997267
ogt,tpiA,-0.014452111066967947
ogt,radA,0.06627707139379273
ogt,glpG,0.00297782702877321
ogt,ilvD,-0.019974164654474574
ogt,ysgA,0.006295735461484056
ogt,ileS,-0.040384993355903315
ogt,carA,-0.06741312331978384
ogt,carB,-0.04664629914133325
ogt,nadC,-0.05098676296223268
ogt,hemL,-0.020744226251635613
ogt,rpsB,-0.05343691097212915
ogt,pyrH,-0.021391740733910827
ogt,rnhB,-0.019383447724859098
ogt,proS,0.025675026366719894
ogt,prpD,0.02585721757177394
ogt,hemB,-0.01956793456395629
ogt,ribD,0.013768967822001906
ogt,ribE,-0.00833884584530603
ogt,amtB,0.0016947090553519125
ogt,apt,-0.019673119345198345
ogt,adk,-0.037790728801298204
ogt,purK,-0.03226794032054098
ogt,purE,-0.008011347126432512
ogt,cysS,0.006671542128868514
ogt,lipA,0.017161939365843485
ogt,miaB,-0.022886389456861243
ogt,sucC,0.02326315012300281
ogt,sucD,0.021052417242080814
ogt,nadA,-0.08181604466348753
ogt,rarA,0.0874687663246422
ogt,serS,0.03119742804141621
ogt,yccX,-0.062259645763348
ogt,rutF,0.02129282401528102
ogt,ymdB,0.011489299290224608
ogt,prs,-0.057259134360600906
ogt,hemA,0.06192491129260784
ogt,trpB,-9.09904836311619e-05
ogt,trpC,-0.04771950516345021
ogt,trpD,-0.026685270177201677
ogt,acnA,-0.012899413749181427
ogt,pheT,-0.036164446999728025
ogt,pheS,-0.05157130910997316
ogt,thrS,-0.008404442930851894
ogt,nadE,0.01615003656288999
ogt,yoaA,0.02963078532621244
ogt,argS,-0.023589240565055916
ogt,hisG,0.025016559341076633
ogt,hisD,0.01977797534096567
ogt,hisB,0.02455780548036925
ogt,hisF,-0.006304090610248107
ogt,hisI,0.022781079439465432
ogt,rfbC,0.017775815480968456
ogt,mrp,0.010302248466580207
ogt,metG,0.0030999067468897353
ogt,yfcH,0.0660693111958406
ogt,aroC,0.06528875993097524
ogt,purC,-0.028542955846986302
ogt,upp,-0.07194182834737854
ogt,purM,-0.04285868283295471
ogt,hisS,-0.04094692454179835
ogt,ndk,-0.004059958585900586
ogt,suhB,-0.0043120997078411735
ogt,nadB,-0.04650043308752032
ogt,pheA,-0.0316835483628045
ogt,ffh,0.004071038693925493
ogt,cysD,-0.0423227217798395
ogt,cysH,-0.028816688905321252
ogt,pyrG,-0.024909144084596012
ogt,fau,0.03193137097932766
ogt,pgk,-0.005726638370052854
ogt,rdgB,-0.05541689248024993
ogt,truB,-0.0010777755424675951
ogt,nusA,-0.06435245930837623
ogt,argG,0.021594347659428706
ogt,glmM,-0.047401869196376484
ogt,rpsI,-0.012982698366874181
ogt,rplM,-0.03952555384155826
ogt,rpsD,0.012257575090006606
ogt,rpsK,0.021839505084493754
ogt,rpsM,-0.007742646691857304
ogt,secY,-0.006404722432594197
ogt,rpsE,0.025371979400790244
ogt,rplF,0.03602787056419007
ogt,rpsH,0.03645393850241966
ogt,rplE,0.016015689232091988
ogt,rplN,0.04150598587563862
ogt,rpsC,-0.01676590553386602
ogt,rpsS,-0.04227190436592775
ogt,rplB,-0.004538476717690448
ogt,rplW,0.006067193359531755
ogt,rplC,-0.008669785459022718
ogt,rpsJ,0.00680504267787207
ogt,rpsG,-0.035573869201017766
ogt,pabA,0.03549907840612805
ogt,aroB,-0.06530068640617522
ogt,ftsY,-0.04505894706171246
ogt,dfp,0.07876421236562302
ogt,pyrE,0.013418485063308916
ogt,recF,0.058136549364189244
ogt,atpD,-0.005824666564891478
ogt,ilvC,-0.03462681909417605
ogt,rfe,-0.038726227868494834
ogt,metE,-0.012905251722265098
ogt,tatC,-0.00434231983052702
ogt,glnA,-0.04407696392435936
ogt,argC,0.026561421347742625
ogt,argB,0.03564284121480675
ogt,argH,0.03562406925921551
ogt,birA,0.0003187076660288964
ogt,rplK,-0.05139645198015957
ogt,rplJ,0.007006461961070464
ogt,rpoB,-0.023446611968431508
ogt,rpoC,0.022216935388654584
ogt,thiC,-0.046280772946870184
ogt,purD,-0.04661399885804187
ogt,yjbQ,0.003636002150902965
ogt,nnr,-0.005765533888166407
ogt,hflX,0.07806111855308816
ogt,purA,-0.052911761132874796
ogt,msrA,0.02499865196676485
ogt,ppa,0.0013662156193958587
ogt,pyrB,-0.030377860753856692
ogt,valS,-0.014197703477928782
ogt,rph,0.026875614741455257
ogt,purL,-0.02521983071694844
ogt,hemC,0.023218058584531645
astC,htpX,-0.006370129197880935
astC,rffH,0.0397290236215535
astC,rffG,0.0840417575099734
astC,hyfD,0.05064433329704867
astC,hyfH,0.019959155021091385
astC,nudF,0.09844241984261604
astC,gpp,0.0715100295152036
astC,alaS,-0.03556581369446835
astC,infB,0.06636446187092068
astC,rsmB,0.03819171619877527
astC,trpS,0.0029648075526361333
astC,glgX,0.06957645822978156
astC,xylB,0.018666583245628886
astC,yidA,-0.03330652911067255
astC,metB,0.0032691994846992985
astC,aceA,0.06341104020616041
astC,yjjG,-0.004078413873561149
astC,ubiE,0.018398525192403807
astC,rsmA,0.002320805249763587
astC,leuD,0.09865689929731294
astC,leuC,0.09732594757896373
astC,dmlA,0.07010604263330354
astC,speE,0.013688471963636479
astC,panB,-0.025245243973218177
astC,folK,0.0012714816180891026
astC,pgaC,0.026050177161837506
astC,sbcD,-0.004329879234045033
astC,cyoE,0.07582501333941621
astC,cyoA,0.030449196545894945
astC,dnaX,-0.03457361400136767
astC,qmcA,-0.029580906259102285
astC,fur,-0.005082651274156671
astC,trxB,-0.004973067312279217
astC,rpsA,0.058628111683642944
astC,ndh,-0.01847051794058916
astC,ychF,-0.01862763527259431
astC,trpA,-0.0010812100269960844
astC,topA,0.07448243864205997
astC,puuE,0.03571439860086616
astC,nth,-0.05578617977017067
astC,tyrS,-0.00010191972851526055
astC,pykF,0.02774841779907124
astC,yeaO,-0.03678791221506115
astC,hisH,0.05768088385473662
astC,dcd,-0.010763579717272277
astC,thiD,-0.04165205968893421
astC,folE,0.02898503500872547
astC,nuoH,-0.006661545476765577
astC,nuoC,-0.015026204795568704
astC,nuoB,-0.012322860960741455
astC,purF,0.042061583908377845
astC,guaA,-0.0444437582498868
astC,era,-0.03543823898135941
astC,cysI,0.02029918866488229
astC,eno,-0.007975598651456731
astC,gcvP,0.023225174411119067
astC,gcvT,0.03775364358002579
astC,tsaD,-0.07791724230598569
astC,ftsH,0.02737686489449194
astC,gltB,0.1226547475927491
astC,rtcB,0.048617784156052
astC,glmS,-0.02112483242742484
astC,fdhD,-0.011865656306817516
astC,tpiA,0.01001714269990416
astC,radA,0.010356265008704714
astC,glpG,-0.009966711060092727
astC,ilvD,0.05653644783447286
astC,ysgA,0.02738599611521261
astC,ileS,0.05246289438177715
astC,carA,0.15592622979232107
astC,carB,0.10862746193303899
astC,nadC,0.005468854620191865
astC,hemL,0.01578368282442002
astC,rpsB,-0.01267186315471276
astC,pyrH,-0.07533044880560184
astC,rnhB,-0.012088562883917324
astC,proS,-0.016383976078394695
astC,prpD,0.00684755434851454
astC,hemB,-0.012536644339678956
astC,ribD,-0.01907345956247204
astC,ribE,-0.02645725822879521
astC,amtB,0.10959083326211236
astC,apt,-0.012910329598686055
astC,adk,-0.006909924757203881
astC,purK,0.01726363948548184
astC,purE,0.020266473862005942
astC,cysS,0.02670910709773897
astC,lipA,-0.02427561314866088
astC,miaB,0.0076665567344147605
astC,sucC,0.02629233578046254
astC,sucD,0.01620508415830468
astC,nadA,0.039512824731920554
astC,rarA,0.011625435717680979
astC,serS,-0.05771894239752505
astC,yccX,0.0326518564235614
astC,rutF,0.017210418733944664
astC,ymdB,-0.03980575866766383
astC,prs,-0.050194275038797524
astC,hemA,0.034696296728612505
astC,trpB,0.03129984996638923
astC,trpC,0.01902603301915606
astC,trpD,0.07768550512987109
astC,acnA,0.041705183214764845
astC,pheT,0.07911732592957739
astC,pheS,0.07354478520767603
astC,thrS,4.4398003300883944e-05
astC,nadE,-0.04072648776942546
astC,yoaA,0.020457916445328544
astC,argS,-0.029957601489900176
astC,hisG,0.03956743567463162
astC,hisD,0.06525008622644914
astC,hisB,0.05011957823637362
astC,hisF,0.06257535665095774
astC,hisI,0.08399324675175335
astC,rfbC,0.0005900094358173943
astC,mrp,-0.05330793679318683
astC,metG,0.009310481991263692
astC,yfcH,-0.05706699260848306
astC,aroC,0.008363464298964044
astC,purC,-0.020184849528929998
astC,upp,0.052250510511952085
astC,purM,0.06176915585053841
astC,hisS,0.004269706013922309
astC,ndk,0.07615637662864373
astC,suhB,0.02583914710826867
astC,nadB,0.04371135880955778
astC,pheA,0.03627202434714927
astC,ffh,0.04192584110535711
astC,cysD,0.01571737869789456
astC,cysH,0.010433706956211868
astC,pyrG,0.028456646019846925
astC,fau,-0.04849202384715657
astC,pgk,0.0029908722597299883
astC,rdgB,-0.003338390667367676
astC,truB,0.04042772609443232
astC,nusA,0.04791673465308921
astC,argG,0.3455062287839129
astC,glmM,0.022368430833514672
astC,rpsI,0.007049925691426947
astC,rplM,0.022387474893680356
astC,rpsD,0.0284546688437258
astC,rpsK,-0.010871258025650603
astC,rpsM,-0.03997199591071188
astC,secY,-0.021113374312139586
astC,rpsE,0.02246965917788464
astC,rplF,-0.0022384830572428544
astC,rpsH,-0.004183962770096397
astC,rplE,0.021944823500240813
astC,rplN,0.041635450106831756
astC,rpsC,0.0062453665466047055
astC,rpsS,0.005521294368361566
astC,rplB,0.01601840327857921
astC,rplW,-0.019750244202552378
astC,rplC,-0.007917610534077371
astC,rpsJ,-0.00770442322471158
astC,rpsG,-0.010825754476529085
astC,pabA,0.021510803030854838
astC,aroB,0.06558056429982219
astC,ftsY,0.020454328248203212
astC,dfp,-0.015876569905954797
astC,pyrE,0.0012026846828629692
astC,recF,0.00790424203172717
astC,atpD,0.03379584602579743
astC,ilvC,0.06254610053721783
astC,rfe,0.001961598578181547
astC,metE,0.05063807792087091
astC,tatC,-0.009071478806899425
astC,glnA,0.06825259173378664
astC,argC,0.5351452999165303
astC,argB,0.5391556412974352
astC,argH,0.3683381293029693
astC,birA,-0.04378455334902519
astC,rplK,-0.0035512439918510773
astC,rplJ,-0.001364374607754332
astC,rpoB,0.010938385144777045
astC,rpoC,0.04009656516937025
astC,thiC,-0.0040589841567463345
astC,purD,-0.029909464568094304
astC,yjbQ,-0.017082337110931912
astC,nnr,0.07000443631948547
astC,hflX,0.0348075172223877
astC,purA,0.03005558177385048
astC,msrA,0.04219012218931628
astC,ppa,-0.03227483264472702
astC,pyrB,0.048766035079818706
astC,valS,-0.0028728518290022285
astC,rph,-0.011650566306234442
astC,purL,-0.007407722634277636
astC,hemC,0.04458244561087378
htpX,rffH,0.041885420791758485
htpX,rffG,0.009558480360220384
htpX,hyfD,0.02227346774712628
htpX,hyfH,0.020071223888594964
htpX,nudF,0.008690925358574592
htpX,gpp,-0.06349705373725949
htpX,alaS,0.01777080411481679
htpX,infB,0.036233111222451854
htpX,rsmB,0.03579557519188747
htpX,trpS,0.0382787009093252
htpX,glgX,0.03146574648473589
htpX,xylB,0.03018056430424889
htpX,yidA,-0.035601072203312975
htpX,metB,-0.0021424682971855923
htpX,aceA,0.04982229996581155
htpX,yjjG,-0.014490537186251517
htpX,ubiE,0.02662307996567935
htpX,rsmA,-0.003606260280863698
htpX,leuD,-0.0532918519072938
htpX,leuC,-0.054448054922645255
htpX,dmlA,-0.004843554296245065
htpX,speE,-0.005798177215705213
htpX,panB,0.055731190349021985
htpX,folK,-0.0166692085399395
htpX,pgaC,0.00959799404731959
htpX,sbcD,0.006942596910450035
htpX,cyoE,-0.015616474055673176
htpX,cyoA,-0.019047608931596304
htpX,dnaX,-0.08892080075456146
htpX,qmcA,0.02151400596031498
htpX,fur,0.01094062580937081
htpX,trxB,0.040024526812708225
htpX,rpsA,0.004676045774695779
htpX,ndh,0.0162034683379918
htpX,ychF,0.04029808145506033
htpX,trpA,-0.04895443899568742
htpX,topA,0.027672004198627226
htpX,puuE,0.018724679375984356
htpX,nth,-0.043336648579658486
htpX,tyrS,-0.023436383138975905
htpX,pykF,-0.05018773579723806
htpX,yeaO,0.06753318248211092
htpX,hisH,-0.022311698176504025
htpX,dcd,-0.04340558753653579
htpX,thiD,0.006530086310068099
htpX,folE,-0.01421124730474016
htpX,nuoH,0.029569874031661583
htpX,nuoC,-0.012665414593017319
htpX,nuoB,-0.0441324787347222
htpX,purF,-0.001958713712158888
htpX,guaA,0.0118257799940832
htpX,era,-0.0012986798337170876
htpX,cysI,-0.006248785842048065
htpX,eno,0.014432834124497711
htpX,gcvP,-0.0043198607041090705
htpX,gcvT,0.0031793335069028616
htpX,tsaD,-0.04489497415179416
htpX,ftsH,0.20014752833328572
htpX,gltB,0.008213770175183575
htpX,rtcB,0.07620937870390293
htpX,glmS,0.021970521361628727
htpX,fdhD,0.03348689684027852
htpX,tpiA,-0.014364162609761996
htpX,radA,-0.005194884314653473
htpX,glpG,0.07008221201903106
htpX,ilvD,-0.032990416679025074
htpX,ysgA,0.0218531819147904
htpX,ileS,-0.006603882397374516
htpX,carA,0.04951712750291889
htpX,carB,0.03090709289582235
htpX,nadC,0.054865830586228966
htpX,hemL,0.008382740138057898
htpX,rpsB,-0.08554427665503396
htpX,pyrH,-0.028646141538090125
htpX,rnhB,-0.051055592001805
htpX,proS,-0.08757411706110577
htpX,prpD,-0.014940820847254314
htpX,hemB,0.04953983680592114
htpX,ribD,0.0028816995769192677
htpX,ribE,0.0692367377322679
htpX,amtB,0.02638145305597523
htpX,apt,-0.042724213074985085
htpX,adk,-0.008262889858800488
htpX,purK,-0.00833839577685497
htpX,purE,-0.031000102229021168
htpX,cysS,-0.06986847786071398
htpX,lipA,0.014287941372529691
htpX,miaB,-0.11144653418173263
htpX,sucC,-0.006858023734046055
htpX,sucD,-0.021633867831609283
htpX,nadA,-0.0007022506076090397
htpX,rarA,-0.0734711213722788
htpX,serS,0.04632435409165662
htpX,yccX,-0.015526014128786826
htpX,rutF,-0.006275395232338217
htpX,ymdB,-0.028046033389276616
htpX,prs,-0.03927433091513465
htpX,hemA,-0.04784531426777535
htpX,trpB,-0.07513301185341498
htpX,trpC,-0.030589882584919244
htpX,trpD,-0.021718643268094896
htpX,acnA,0.07996690451218308
htpX,pheT,-0.047189351178941394
htpX,pheS,-0.05209297239730466
htpX,thrS,-0.021201038068154324
htpX,nadE,0.0016154441368030179
htpX,yoaA,-0.048021558048792566
htpX,argS,0.011133510029557472
htpX,hisG,0.014506578807541637
htpX,hisD,0.01134318000981334
htpX,hisB,0.0043951989226141104
htpX,hisF,-0.030812340213557846
htpX,hisI,-0.0028350011839457564
htpX,rfbC,-0.015150599545586488
htpX,mrp,-0.00835826517055734
htpX,metG,-0.0327918028023854
htpX,yfcH,-0.012087599802300645
htpX,aroC,0.004403286193929285
htpX,purC,-0.011282945384578545
htpX,upp,-0.055334935175904015
htpX,purM,-0.006841499987618304
htpX,hisS,-0.09729213877049676
htpX,ndk,0.01532111410810289
htpX,suhB,-0.01078539690469949
htpX,nadB,0.013473756814312803
htpX,pheA,0.03988524013060324
htpX,ffh,0.007626209049820549
htpX,cysD,0.03606935977092489
htpX,cysH,-0.019551661727598226
htpX,pyrG,-0.10514275891243426
htpX,fau,0.03156950747109252
htpX,pgk,-0.047168294040507604
htpX,rdgB,0.0812104217454966
htpX,truB,-0.02668312259759563
htpX,nusA,-0.020978474678288894
htpX,argG,0.008131070898652103
htpX,glmM,0.07526318457375109
htpX,rpsI,-0.03227081380776843
htpX,rplM,-0.08578988969825033
htpX,rpsD,-0.0337639108361518
htpX,rpsK,-0.06237900017393268
htpX,rpsM,-0.027960551070547728
htpX,secY,-0.01818554838745405
htpX,rpsE,-0.021265989785263836
htpX,rplF,-0.01560850127022447
htpX,rpsH,0.0032733096162179042
htpX,rplE,-0.0230505468770141
htpX,rplN,-0.023405555075706363
htpX,rpsC,-0.03034165178564592
htpX,rpsS,-0.021756204254735997
htpX,rplB,-0.02833125084130839
htpX,rplW,-0.02643872032579173
htpX,rplC,-0.04045374920452817
htpX,rpsJ,-0.05575964377686569
htpX,rpsG,-0.046990931267112436
htpX,pabA,0.027339678436258362
htpX,aroB,-0.06979422303147381
htpX,ftsY,0.011438785672737395
htpX,dfp,-0.00618830863174263
htpX,pyrE,0.03673033272104926
htpX,recF,-0.022990823731413555
htpX,atpD,-0.06769440867641605
htpX,ilvC,-0.05831462245402441
htpX,rfe,0.00802769328796823
htpX,metE,0.001832258976692568
htpX,tatC,0.010018442513674421
htpX,glnA,0.003105335570134982
htpX,argC,0.017782121581269583
htpX,argB,-0.0019682340093668555
htpX,argH,0.005501214921616459
htpX,birA,-0.024240973237287536
htpX,rplK,-0.04307517323034371
htpX,rplJ,-0.0356091026224849
htpX,rpoB,-0.09504651265509798
htpX,rpoC,-0.033379515447576336
htpX,thiC,0.017745662504199605
htpX,purD,-0.036067351633097024
htpX,yjbQ,0.0029324377979002792
htpX,nnr,-0.034257886330308615
htpX,hflX,0.10585887804356127
htpX,purA,0.0015385671223744108
htpX,msrA,0.05313527294678486
htpX,ppa,0.012260169993278428
htpX,pyrB,0.002862862092078205
htpX,valS,-0.10171512072624195
htpX,rph,-0.03906198717886569
htpX,purL,0.00984698123061682
htpX,hemC,-0.018119791818132475
rffH,rffG,0.6835367824904909
rffH,hyfD,0.03250283484399628
rffH,hyfH,0.053691164225109
rffH,nudF,0.04530872663891514
rffH,gpp,0.026940415356650302
rffH,alaS,0.058337742717047954
rffH,infB,0.08206623896968772
rffH,rsmB,0.1386119547753281
rffH,trpS,-0.054521600706924654
rffH,glgX,0.007695719110178132
rffH,xylB,0.05525252456007669
rffH,yidA,-0.01597661325196264
rffH,metB,0.008946195753062252
rffH,aceA,0.027106485168989253
rffH,yjjG,0.0032409149060193205
rffH,ubiE,0.03231223691775636
rffH,rsmA,-0.04730828041494769
rffH,leuD,0.01581976395508725
rffH,leuC,0.017551191260997346
rffH,dmlA,0.07834872600627611
rffH,speE,0.028933556937784446
rffH,panB,0.04099852079167441
rffH,folK,-0.06891113899582457
rffH,pgaC,0.18401889047409306
rffH,sbcD,-0.06300917639905794
rffH,cyoE,-0.017393056364638924
rffH,cyoA,0.003151534077150735
rffH,dnaX,0.022602388381385126
rffH,qmcA,0.027438813910700466
rffH,fur,-0.041495633363695966
rffH,trxB,0.014132117247261636
rffH,rpsA,0.005068211814753275
rffH,ndh,-0.006361557023901341
rffH,ychF,0.000549862900682875
rffH,trpA,0.009204703867433644
rffH,topA,0.046776093231114126
rffH,puuE,0.012162434277580443
rffH,nth,0.06506394034604929
rffH,tyrS,-0.01266173765638322
rffH,pykF,0.030971160997813395
rffH,yeaO,-0.013896894523978917
rffH,hisH,0.018237012058985324
rffH,dcd,-0.01753981671805756
rffH,thiD,0.007074281489147096
rffH,folE,-0.0318056228206673
rffH,nuoH,0.0003239249729128981
rffH,nuoC,-0.0026917735328623672
rffH,nuoB,0.02161798941202433
rffH,purF,0.00020442382288095404
rffH,guaA,0.06480218830746746
rffH,era,-0.032386887608005746
rffH,cysI,-0.01325119940414398
rffH,eno,0.0658615971602971
rffH,gcvP,-0.022014549296640235
rffH,gcvT,-0.02915314173343529
rffH,tsaD,-0.046534142870069364
rffH,ftsH,-0.046365246128451484
rffH,gltB,0.05172853034685099
rffH,rtcB,0.038301092703872726
rffH,glmS,-0.0027431429085866856
rffH,fdhD,0.008197799807436444
rffH,tpiA,-0.0344731508258347
rffH,radA,-0.02499260000962268
rffH,glpG,0.06502724287226241
rffH,ilvD,-0.037675821747936857
rffH,ysgA,-0.04744737696891102
rffH,ileS,0.05179164132796117
rffH,carA,-0.003101962608419209
rffH,carB,0.044185353906837394
rffH,nadC,-0.08276259021174186
